GeneID,FC0_1,FC0_2,FC0_3,FC1_1,FC1_2,FC1_3,FC3_1,FC3_2,FC3_3,FC2_1,FC2_2,FC2_3,DBM0_1,DBM0_2,DBM0_3,DBM25_1,DBM25_2,DBM25_3,DBM50_1,DBM50_2,DBM50_3,DBM75_1,DBM75_2,DBM75_3
DBM75_1_k141_46705_gene_41341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12
DBM75_1_k141_46705_gene_41342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
DBM75_1_k141_46713_gene_41345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
DBM75_1_k141_46724_gene_41349,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6
DBM75_1_k141_46724_gene_41350,0,20,0,6,8,8,0,8,0,2,16,4,0,0,0,0,0,4,0,0,0,124,30,272
DBM75_1_k141_46729_gene_41355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
DBM75_1_k141_46729_gene_41356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46733_gene_41357,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,64
DBM75_1_k141_46734_gene_41359,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,78,6,194
DBM75_1_k141_46735_gene_41360,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
DBM75_1_k141_46741_gene_41362,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,24
DBM75_1_k141_46750_gene_41365,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,68,0,0
DBM75_1_k141_46754_gene_41369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,68
DBM75_1_k141_46760_gene_41386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,10
DBM75_1_k141_46773_gene_41388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,0,12
DBM75_1_k141_46776_gene_41390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46777_gene_41391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,10
DBM75_1_k141_46780_gene_41393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16
DBM75_1_k141_46787_gene_41395,12,152,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,30,0,0,140,180,274
DBM75_1_k141_46787_gene_41397,6,166,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,16,0,0,120,196,306
DBM75_1_k141_46787_gene_41398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DBM75_1_k141_46787_gene_41399,22,108,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,8,0,0,124,62,156
DBM75_1_k141_46787_gene_41400,22,162,12,0,0,0,0,0,0,0,0,0,0,0,0,8,6,20,20,4,0,220,178,286
DBM75_1_k141_46790_gene_41401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46795_gene_41404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,18
DBM75_1_k141_46802_gene_41405,0,12,0,0,12,4,12,16,4,4,0,12,0,2,0,0,6,16,6,0,0,100,62,164
DBM75_1_k141_46803_gene_41406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8
DBM75_1_k141_46813_gene_41408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
DBM75_1_k141_46814_gene_41409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
DBM75_1_k141_46821_gene_41411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,38
DBM75_1_k141_46821_gene_41412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46821_gene_41413,0,6,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,78,30,86
DBM75_1_k141_46821_gene_41414,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,46
DBM75_1_k141_46822_gene_41416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
DBM75_1_k141_46828_gene_41421,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,58
DBM75_1_k141_46829_gene_41423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,76
DBM75_1_k141_46833_gene_41424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0
DBM75_1_k141_46835_gene_41427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,4
DBM75_1_k141_46839_gene_41431,20,174,14,0,0,0,0,0,0,0,0,0,0,0,0,6,2,38,12,0,0,206,182,422
DBM75_1_k141_46845_gene_41434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
DBM75_1_k141_46851_gene_41439,0,0,6,128,2,12,214,146,174,408,362,184,116,380,120,220,254,204,208,316,134,172,1808,62
DBM75_1_k141_46853_gene_41440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
DBM75_1_k141_46853_gene_41441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46856_gene_41445,0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,50,22,56
DBM75_1_k141_46860_gene_41449,0,0,0,2,0,0,6,8,0,0,18,0,0,0,2,0,0,0,0,0,0,194,0,0
DBM75_1_k141_46861_gene_41450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
DBM75_1_k141_46862_gene_41454,0,0,0,0,0,0,10,4,0,0,18,2,0,0,6,0,0,0,0,0,0,136,0,0
DBM75_1_k141_46874_gene_41458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,150
DBM75_1_k141_46874_gene_41459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
DBM75_1_k141_46879_gene_41460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
DBM75_1_k141_46879_gene_41461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46880_gene_41462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
DBM75_1_k141_46880_gene_41463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
DBM75_1_k141_46889_gene_41472,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,2,60
DBM75_1_k141_46891_gene_41473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,62
DBM75_1_k141_46895_gene_41475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,30
DBM75_1_k141_46897_gene_41478,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,156,44,142
DBM75_1_k141_46897_gene_41479,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,114,26,42
DBM75_1_k141_46899_gene_41481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,22
DBM75_1_k141_46900_gene_41482,8,4,0,4,12,0,8,0,0,0,0,2,0,0,0,0,0,0,2,0,0,60,16,74
DBM75_1_k141_46907_gene_41487,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8
DBM75_1_k141_46919_gene_41491,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,46
DBM75_1_k141_46921_gene_41493,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,52,38,98
DBM75_1_k141_46924_gene_41494,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,46
DBM75_1_k141_46930_gene_41496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46931_gene_41497,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46931_gene_41501,2,54,66,0,0,0,0,0,0,0,0,0,2,2,6,0,2,0,140,52,306,336,36,14
DBM75_1_k141_46932_gene_41508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
DBM75_1_k141_46935_gene_41513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,88
DBM75_1_k141_46937_gene_41514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
DBM75_1_k141_46940_gene_41517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46945_gene_41518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
DBM75_1_k141_46946_gene_41519,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,2
DBM75_1_k141_46946_gene_41520,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
DBM75_1_k141_46947_gene_41521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
DBM75_1_k141_46948_gene_41522,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46948_gene_41524,2,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,112,38,132
DBM75_1_k141_46950_gene_41526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
DBM75_1_k141_46952_gene_41527,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,8
DBM75_1_k141_46956_gene_41530,422,3942,4986,12968,3746,5786,1848,2386,1726,2336,1604,5824,3404,1554,486,5022,7316,1652,4098,1076,4670,354,4964,178
DBM75_1_k141_46956_gene_41531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,1108,50
DBM75_1_k141_46961_gene_41535,0,0,0,0,0,0,6,0,0,0,16,0,0,0,2,0,0,0,0,0,0,92,0,0
DBM75_1_k141_46965_gene_41539,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,42,0,62
DBM75_1_k141_46968_gene_41540,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,38,0,26
DBM75_1_k141_46968_gene_41541,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,58
DBM75_1_k141_46974_gene_41542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,34,0,62
DBM75_1_k141_46975_gene_41544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_46975_gene_41545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
DBM75_1_k141_46976_gene_41546,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,4,18
DBM75_1_k141_46982_gene_41550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,12
DBM75_1_k141_46988_gene_41554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,12
DBM75_1_k141_46990_gene_41555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
DBM75_1_k141_46990_gene_41556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
DBM75_1_k141_46992_gene_41557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DBM75_1_k141_46995_gene_41559,0,0,0,8,0,0,14,0,0,0,34,0,0,0,6,0,0,0,0,0,0,132,0,0
DBM75_1_k141_46999_gene_41561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
DBM75_1_k141_47002_gene_41562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47012_gene_41568,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
DBM75_1_k141_47017_gene_41570,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,88,0,0
DBM75_1_k141_47018_gene_41572,0,0,0,0,0,0,2,2,0,0,4,0,0,0,2,0,0,0,0,0,0,8,0,0
DBM75_1_k141_47020_gene_41578,0,2,0,6,2,2,2,2,6,0,2,4,0,0,0,0,2,0,2,0,0,2,0,0
DBM75_1_k141_47025_gene_41580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,16
DBM75_1_k141_47025_gene_41581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8
DBM75_1_k141_47025_gene_41582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47033_gene_41583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
DBM75_1_k141_47033_gene_41584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,16
DBM75_1_k141_47035_gene_41587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16
DBM75_1_k141_47039_gene_41590,0,2,0,0,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,12,54
DBM75_1_k141_47043_gene_41592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
DBM75_1_k141_47043_gene_41593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47049_gene_41594,0,6,0,4,16,0,6,8,2,0,0,4,0,0,0,0,0,4,8,0,0,28,8,78
DBM75_1_k141_47051_gene_41598,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,28,28,80
DBM75_1_k141_47055_gene_41601,0,0,0,10,0,0,18,0,0,0,28,0,6,0,2,0,0,0,0,0,0,122,0,0
DBM75_1_k141_47055_gene_41602,0,0,0,6,0,0,18,0,2,0,34,0,0,0,4,0,0,0,0,0,0,106,0,0
DBM75_1_k141_47055_gene_41604,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0
DBM75_1_k141_47066_gene_41610,0,10,0,0,8,0,0,4,8,0,4,4,0,0,0,0,0,0,0,0,0,42,8,152
DBM75_1_k141_47076_gene_41614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,58
DBM75_1_k141_47076_gene_41615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,28
DBM75_1_k141_47080_gene_41619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DBM75_1_k141_47082_gene_41621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47082_gene_41622,0,8,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,140,24,196
DBM75_1_k141_47082_gene_41623,4,42,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,168,52,226
DBM75_1_k141_47082_gene_41624,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,62,16,110
DBM75_1_k141_47082_gene_41625,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,68,32,100
DBM75_1_k141_47082_gene_41626,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,58,164
DBM75_1_k141_47083_gene_41627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47093_gene_41633,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,50
DBM75_1_k141_47094_gene_41634,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,16
DBM75_1_k141_47095_gene_41635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,22
DBM75_1_k141_47096_gene_41637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DBM75_1_k141_47098_gene_41641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DBM75_1_k141_47100_gene_41642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,86
DBM75_1_k141_47109_gene_41651,0,8,0,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,8,30,2,42
DBM75_1_k141_47109_gene_41652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47110_gene_41653,0,0,0,0,0,0,2,0,0,0,46,2,0,0,2,0,0,0,0,0,0,156,0,0
DBM75_1_k141_47111_gene_41654,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30
DBM75_1_k141_47120_gene_41661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DBM75_1_k141_47123_gene_41663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,82
DBM75_1_k141_47126_gene_41664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,18
DBM75_1_k141_47126_gene_41665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,28
DBM75_1_k141_47131_gene_41669,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,52,36,54
DBM75_1_k141_47135_gene_41673,0,0,0,4,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0
DBM75_1_k141_47135_gene_41674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
DBM75_1_k141_47139_gene_41677,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,408,154,94
DBM75_1_k141_47142_gene_41679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47142_gene_41680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,82
DBM75_1_k141_47151_gene_41690,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
DBM75_1_k141_47153_gene_41691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,26,0,0
DBM75_1_k141_47153_gene_41692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
DBM75_1_k141_47155_gene_41693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6
DBM75_1_k141_47158_gene_41695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47162_gene_41696,0,28,0,0,16,8,8,2,0,0,14,0,6,4,0,0,0,10,0,0,0,150,44,96
DBM75_1_k141_47164_gene_41698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,36
DBM75_1_k141_47169_gene_41701,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,64,0,0
DBM75_1_k141_47174_gene_41702,0,4,4,0,0,0,0,10,4,0,2,4,0,0,0,0,0,0,0,0,0,40,30,92
DBM75_1_k141_47181_gene_41705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47181_gene_41706,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,82,38,224
DBM75_1_k141_47181_gene_41707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8
DBM75_1_k141_47183_gene_41708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
DBM75_1_k141_47191_gene_41716,0,0,2,0,0,0,42,0,2,2,54,2,2,2,24,0,0,0,0,0,0,248,0,0
DBM75_1_k141_47191_gene_41718,0,0,0,0,0,0,10,0,0,2,14,0,2,0,0,0,0,0,0,0,0,174,0,0
DBM75_1_k141_47191_gene_41719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
DBM75_1_k141_47207_gene_41724,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,12,0,0
DBM75_1_k141_47208_gene_41725,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,26,20,40
DBM75_1_k141_47209_gene_41727,0,10,10,2,14,2,0,6,6,0,2,0,0,0,0,0,0,2,2,0,0,62,44,88
DBM75_1_k141_47210_gene_41728,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,60
DBM75_1_k141_47211_gene_41729,0,0,0,0,0,0,4,10,12,0,0,4,10,106,6,38,82,34,0,0,0,30,26,0
DBM75_1_k141_47214_gene_41732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,6
DBM75_1_k141_47215_gene_41733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47216_gene_41735,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
DBM75_1_k141_47219_gene_41738,4,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,42
DBM75_1_k141_47224_gene_41740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
DBM75_1_k141_47231_gene_41743,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,28,0,2
DBM75_1_k141_47231_gene_41744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DBM75_1_k141_47232_gene_41746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,0
DBM75_1_k141_47232_gene_41747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
DBM75_1_k141_47232_gene_41748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,60,0,0
DBM75_1_k141_47232_gene_41749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
DBM75_1_k141_47232_gene_41750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
DBM75_1_k141_47234_gene_41751,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,32,8,18
DBM75_1_k141_47235_gene_41753,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,28,0,26
DBM75_1_k141_47237_gene_41754,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,46,8,118
DBM75_1_k141_47238_gene_41755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47241_gene_41760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DBM75_1_k141_47241_gene_41761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,46
DBM75_1_k141_47242_gene_41763,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,16,36
DBM75_1_k141_47250_gene_41766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
DBM75_1_k141_47252_gene_41767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
DBM75_1_k141_47252_gene_41768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47253_gene_41769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,22
DBM75_1_k141_47255_gene_41771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2
DBM75_1_k141_47255_gene_41772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8
DBM75_1_k141_47257_gene_41776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,42
DBM75_1_k141_47260_gene_41777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47264_gene_41783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47265_gene_41785,0,4,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,56,0,106
DBM75_1_k141_47268_gene_41788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47268_gene_41789,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47273_gene_41790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,4
DBM75_1_k141_47273_gene_41791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBM75_1_k141_47283_gene_41792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,110
DBM75_1_k141_47288_gene_41796,0,10,0,12,16,0,0,4,4,0,0,0,0,8,0,0,0,4,4,0,0,28,14,76
DBM75_1_k141_47289_gene_41798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
DBM75_1_k141_47289_gene_41799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24
DBM75_1_k141_47293_gene_41802,0,28,0,0,20,0,0,14,0,4,12,4,0,0,0,0,0,6,12,0,0,54,28,114
DBM75_1_k141_47295_gene_41804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
